what in the room of segurity ;segurity guad metal detector x ray screenar conveyor belt;sustanse;dolly/troller;custonos oficial;1;16;this is not the correct description;;
who carries the luggage;porter;pilot ;flight  attendant;you do not know;1;16;this is not the correct description;;
where people  sit to wait fot your flight;duty free;departule lounge;custonos oficial;companies are being built;1;16;this is not the correct description;;
which is the job of a flight atthendat;is the person who keeps the passengrs of an aircraft happy and calm assigting  them when they need help  and ensure their;is the person  whose role is to guide aircraft in flight;a person who travels in a vehicle;she is a short;1;16;this is not the correct description;;
¿which is the work  of a paliot?;is the person  whose role is to guide aircraft in flight;is the person who keeps the passengrs of an aircraft happy and calm assigting  them when they need help  and ensure their;a person who travels in a vehicle;no, the pilots not well;1;16;this is not the correct description;;
¿what is crew?;is desegnate  a personnel conduct and sercices  of a ship or aircraft;custom official;control tower;should only be carrying a suitcase;1;16;this is not the correct description;;
¿which are parts of an airplane?;"aileron,aisle seat,altimeter,autopilot/automatic pilot,black box,business class,emergency exit,etc
";cabin,cockpit,control tower;. security guard ,. security guard ,. X-ray screener ;military aviation, commercial aviation and general aviation.;1;16;this is not the correct description;;
¿which are the two pasrties which divide de airport ?;air-side:track (of takeoff and landing)and land-side is dedicated to the passenger  and includes the passenger terminal;pilot and crew;. security guard ,. security guard ,. X-ray screener ;pilot and crew;1;16;this is not the correct description;;
¿which is the most important security control at airports?;metal detector;scanners X-ray backscatter;security guard;they rely on the pilot;1;16;this is not the correct description;;
¿which is the most important airport security?;security guard - metal detector, X-ray screener, conveyor belt - band;security guard - metal detector, X-ray screener, conveyor belt - band;security guard - metal detector, X-ray screener, conveyor belt - band;are all bags;1;16;this is not the correct description;;
¿How many companies in the airport?;are there twenty airlines at the airport; there are not companies;companies are being built;should only be carrying a suitcase;1;16;this is not the correct description;;
¿There are not restaurants in the airstrip?;if there are no restaurants on the runway;no, the pilots not well;no, the pilots not well;in the waiting room;1;16;this is not the correct description;;
¿Have all the airport waiting room?; if there are airports that have up to two;no, the airport has no waiting room;you do not know;you do not need visa but if you pay money;1;16;this is not the correct description;;
¿What do the people think of a flight in airplane?; That the people thinks is dangerous airplane in flight;people do not think anything;they rely on the pilot;If you can travel with pets (dogs or cats);1;16;this is not the correct description;;
¿Does mean what airport?; are the ground terminals where trips begin air transport aircraft;are various, including landing and takeoff of aircraft, boarding anddisembarking of passengers, fuel reabastacimiento and aircraft maintenance and parking place;military aviation, commercial aviation and general aviation.;;1;16;this is not the correct description;;
¿What are the functions of an airport?;are various, including landing and takeoff of aircraft, boarding anddisembarking of passengers, fuel reabastacimiento and aircraft maintenance and parking place ; are the ground terminals where trips begin air transport aircraft;military aviation, commercial aviation and general aviation.;in the waiting room;1;16;this is not the correct description;;
¿What for may be the airports?;military aviation, commercial aviation and general aviation.; are the ground terminals where trips begin air transport aircraft;pilot and crew;10 minutes domestic flight and 20 minutes ninternacional;1;16;this is not the correct description;;
¿What is the baggage allowance that I have the right to document?;of twenty kgs to 25 kgs;thirty kgs;should only be carrying a suitcase;in the waiting room;1;16;this is not the correct description;;
¿What are baggages?;suitcases and bags are lightweight and / or volume that does not need to be documented;are bags and bags heavier and / or volume to be document;are all bags;you do not need visa but if you pay money;1;16;this is not the correct description;;
¿How long does it take to get passengers arriving on a particular flight?;of veinete to fifty minute domestic flight and thirty to sixty minuteinternational flight;forty minutes of dies;an hour flight;security guard - metal detector, X-ray screener, conveyor belt - band;1;16;this is not the correct description;;
¿Where receiving a minor?; Terminal 1: Room A and / or A1, if the flight is domestic. Salt andTerminal 2: Hall D if the flight is domestic. Halls E and F when the international flight.;in the output;in the waiting room;10 minutes domestic flight and 20 minutes ninternacional;1;16;this is not the correct description;;
